Store Code,Business Name,Address,City,State,Postal Code,Country,Latitude,Longitude,Phone Number,Website URL,Operated By,Online Order Link,Formatted Business Hours
1845,Waffle House #1845,1700 SOUTH HWY 29,CANTONMENT,FL,32533,US,30.57652,-87.29338,(850) 937-0845,https://locations.wafflehouse.com///cantonment-fl-1845,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1845,Monday - Sunday| 24 hours
1846,Waffle House #1846,10690 COVINGTON BY-PASS,COVINGTON,GA,30014,US,33.571257,-83.849287,(770) 784-6008,https://locations.wafflehouse.com///covington-ga-1846,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1846,Monday - Sunday| 24 hours
1847,Waffle House #1847,925 HWY 82 WEST,GREENWOOD,MS,38930,US,33.52378,-90.20515,(662) 455-1700,https://locations.wafflehouse.com///greenwood-ms-1847,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1847,Monday - Sunday| 24 hours
1848,Waffle House #1848,3310 HAMILTON MILL ROAD,BUFORD,GA,30519,US,34.094486,-83.937137,(678) 546-8588,https://locations.wafflehouse.com///buford-ga-1848,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1848,Monday - Sunday| 24 hours
1849,Waffle House #1849,1245 NORTH BROAD ST,MONROE,GA,30656,US,33.818697,-83.731012,(770) 207-7801,https://locations.wafflehouse.com///monroe-ga-1849,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1849,Monday - Sunday| 24 hours
185,Waffle House #185,819 S CUMBERLAND,LEBANON,TN,37087,US,36.184729,-86.297915,(615) 449-2459,https://locations.wafflehouse.com///lebanon-tn-185,"FULLY OWNED SUBSIDIARY: MID SOUTH WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-185,Monday - Sunday| 24 hours
1850,Waffle House #1850,1165 US 1 HWY,YOUNGSVILLE,NC,27596,US,36.041179,-78.498211,(919) 554-0693,https://locations.wafflehouse.com///youngsville-nc-1850,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1850,Monday - Sunday| 24 hours
1851,Waffle House #1851,12615 FOLEY BEACH EXPRESS,FOLEY,AL,36535,US,30.407701,-87.6483,(251) 943-5411,https://locations.wafflehouse.com///foley-al-1851,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1851,Monday - Sunday| 24 hours
1852,Waffle House #1852,8800 S DALE HARKER DR,DALEVILLE,IN,47334,US,40.116612,-85.565708,(765) 378-0788,https://locations.wafflehouse.com///daleville-in-1852,"FULLY OWNED SUBSIDIARY: MIDWEST WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-1852,Monday - Sunday| 24 hours
1855,Waffle House #1855,451 WAL MART COURT,EASTANOLLEE,GA,30538,US,34.54531,-83.284765,(706) 297-0001,https://locations.wafflehouse.com///eastanollee-ga-1855,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1855,Monday - Sunday| 24 hours
1856,Waffle House #1856,4201 LAFAYETTE ST,MARIANNA,FL,32446,US,30.782115,-85.246235,(850) 482-4104,https://locations.wafflehouse.com///marianna-fl-1856,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1856,Monday - Sunday| 24 hours
1857,Waffle House #1857,1304 SOUTH COX ST,ASHEBORO,NC,27203,US,35.689893,-79.811039,(336) 625-3480,https://locations.wafflehouse.com///asheboro-nc-1857,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1857,Monday - Sunday| 24 hours
1858,Waffle House #1858,73111 HIGHWAY 25,COVINGTON,LA,70435,US,30.50395,-90.11047,(985) 875-1063,https://locations.wafflehouse.com///covington-la-1858,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1858,Monday - Sunday| 24 hours
1859,Waffle House #1859,1385 ELECTION HOUSE RD,LANCASTER,OH,43130,US,39.746076,-82.64833,(740) 653-1859,https://locations.wafflehouse.com///lancaster-oh-1859,"FULLY OWNED SUBSIDIARY: MIDWEST WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-1859,Monday - Sunday| 24 hours
1861,Waffle House #1861,2840 FORT WORTH HWY,HUDSON OAKS,TX,76087,US,32.756883,-97.716331,(817) 598-5912,https://locations.wafflehouse.com///hudsonoaks-tx-1861,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1861,Monday - Sunday| 24 hours
1862,Waffle House #1862,1325 US-74,WADESBORO,NC,28170,US,34.978085,-80.09294,(704) 694-3614,https://locations.wafflehouse.com///wadesboro-nc-1862,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1862,Monday - Sunday| 24 hours
1863,Waffle House #1863,804 S BROAD ST,CLINTON,SC,29325,US,34.46013,-81.87898,(864) 833-0007,https://locations.wafflehouse.com///clinton-sc-1863,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1863,Monday - Sunday| 24 hours
1864,Waffle House #1864,317 U.S. 82,WINONA,MS,38967,US,33.487062,-89.756874,(662) 283-3717,https://locations.wafflehouse.com///winona-ms-1864,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1864,Monday - Sunday| 24 hours
1865,Waffle House #1865,5536 MCEVER RD,FLOWERY BRANCH,GA,30542,US,34.199007,-83.92486,(770) 965-8202,https://locations.wafflehouse.com///flowerybranch-ga-1865,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1865,Monday - Sunday| 24 hours
1866,Waffle House #1866,2064 INTERSTATE DR,OPELIKA,AL,36801,US,32.61699,-85.4054,(334) 749-6303,https://locations.wafflehouse.com///opelika-al-1866,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1866,Monday - Sunday| 24 hours
1867,Waffle House #1867,130 WEST CHURCH ST,BATESBURG,SC,29006,US,33.91299,-81.53177,(803) 532-2688,https://locations.wafflehouse.com///batesburg-sc-1867,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1867,Monday - Sunday| 24 hours
1869,Waffle House #1869,13035 N. WINTZELL AVE,BAYOU LA BATRE,AL,36509,US,30.417897,-88.24429,(251) 930-4382,https://locations.wafflehouse.com///bayoulabatre-al-1869,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1869,Monday - Sunday| 24 hours
187,Waffle House #187,306 GREENVILLE BLVD SE,GREENVILLE,NC,27858,US,35.58092,-77.3767,(252) 756-7441,https://locations.wafflehouse.com///greenville-nc-187,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-187,Monday - Sunday| 24 hours
1870,Waffle House #1870,63900 HIGHWAY 1090,PEARL RIVER,LA,70452,US,30.356879,-89.74565,(985) 863-0168,https://locations.wafflehouse.com///pearlriver-la-1870,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1870,Monday - Sunday| 24 hours
1871,Waffle House #1871,102 SWEETLAND AVE,BROUSSARD,LA,70518,US,30.1424785809125,-91.9474875123347,(337) 205-8966,https://locations.wafflehouse.com///broussard-la-1871,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1871,Monday - Sunday| 24 hours
1872,Waffle House #1872,1135 RUIN CREEK RD,HENDERSON,NC,27537,US,36.321626,-78.451567,(252) 431-9102,https://locations.wafflehouse.com///henderson-nc-1872,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1872,Monday - Sunday| 24 hours
1873,Waffle House #1873,550 EAST MAIN ST,BISCOE,NC,27209,US,35.360916,-79.7694,(910) 428-4011,https://locations.wafflehouse.com///biscoe-nc-1873,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1873,Monday - Sunday| 24 hours
1874,Waffle House #1874,1417 WEST PEACE ST,CANTON,MS,39046,US,32.607581,-90.064797,(601) 859-2523,https://locations.wafflehouse.com///canton-ms-1874,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1874,Monday - Sunday| 24 hours
1875,Waffle House #1875,1010 EAST THOMAS ST,HAMMOND,LA,70401,US,30.50676,-90.449882,(985) 542-6267,https://locations.wafflehouse.com///hammond-la-1875,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1875,Monday - Sunday| 24 hours
1877,Waffle House #1877,2193 SOUTHPORT RD,SPARTANBURG,SC,29306,US,34.921047,-81.888732,(864) 515-0881,https://locations.wafflehouse.com///spartanburg-sc-1877,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1877,Monday - Sunday| 24 hours
1878,Waffle House #1878,7425 AUGUSTA RD,PIEDMONT,SC,29673,US,34.730148,-82.388899,(864) 277-2497,https://locations.wafflehouse.com///piedmont-sc-1878,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1878,Monday - Sunday| 24 hours
1879,Waffle House #1879,11 E STONE AVE,GREENVILLE,SC,29609,US,34.862095,-82.393062,(864) 232-6274,https://locations.wafflehouse.com///greenville-sc-1879,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1879,Monday - Sunday| 24 hours
1880,Waffle House #1880,28055 HWY 28,HAZLEHURST,MS,39083,US,31.874346,-90.406891,(601) 894-4910,https://locations.wafflehouse.com///hazlehurst-ms-1880,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1880,Monday - Sunday| 24 hours
1881,Waffle House #1881,102 GARNER RD,SPARTANBURG,SC,29303,US,34.966243,-81.929855,(864) 582-2669,https://locations.wafflehouse.com///spartanburg-sc-1881,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1881,Monday - Sunday| 24 hours
1882,Waffle House #1882,110 WEST GLENN AVE,AUBURN,AL,36830,US,32.609188,-85.482498,(334) 826-0987,https://locations.wafflehouse.com///auburn-al-1882,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1882,Monday - Sunday| 24 hours
1883,Waffle House #1883,3036 ANVIL BLOCK RD,ELLENWOOD,GA,30294,US,33.634345,-84.28987,(404) 361-4929,https://locations.wafflehouse.com///ellenwood-ga-1883,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1883,Monday - Sunday| 24 hours
1884,Waffle House #1884,314 W WASHINGTON ST,NASHVILLE,NC,27856,US,35.976621,-77.970475,(252) 459-2376,https://locations.wafflehouse.com///nashville-nc-1884,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1884,Monday - Sunday| 24 hours
1885,Waffle House #1885,66 5TH ST NW,ATLANTA,GA,30308,US,33.776784,-84.389452,(404) 872-0028,https://locations.wafflehouse.com///atlanta-ga-1885,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1885,Monday - Sunday| 24 hours
1886,Waffle House #1886,3201 HWY 36 WEST,JACKSON,GA,30233,US,33.203462,-84.062893,(770) 775-6320,https://locations.wafflehouse.com///jackson-ga-1886,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1886,Monday - Sunday| 24 hours
1887,Waffle House #1887,10563 DIXIE HWY,LOUISVILLE,KY,40272,US,38.100979,-85.870433,(502) 995-5644,https://locations.wafflehouse.com///louisville-ky-1887,"FULLY OWNED SUBSIDIARY: MIDWEST WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-1887,Monday - Sunday| 24 hours
1888,Waffle House #1888,1201 GRETA LANE,STARKVILLE,MS,39759,US,33.44226,-88.85045,(662) 324-6225,https://locations.wafflehouse.com///starkville-ms-1888,"FULLY OWNED SUBSIDIARY: MID SOUTH WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-1888,Monday - Sunday| 24 hours
1889,Waffle House #1889,10638 CHAPMAN HWY,SEYMOUR,TN,37865,US,35.879838,-83.777879,(865) 577-6331,https://locations.wafflehouse.com///seymour-tn-1889,FRANCHISE : ROCKY TOP WAFFLES,https://order.wafflehouse.com/menu/waffle-house-1889,Monday - Sunday| 24 hours
1890,Waffle House #1890,100 PIEDMONT AVE SE,ATLANTA,GA,30303,US,33.750892,-84.385622,(404) 584-0621,https://locations.wafflehouse.com///atlanta-ga-1890,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1890,Monday - Sunday| 24 hours
1891,Waffle House #1891,102 ELMSLEY MEADOW LANE,GREENSBORO,NC,27406,US,35.998598,-79.793122,(336) 279-8336,https://locations.wafflehouse.com///greensboro-nc-1891,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1891,Monday - Sunday| 24 hours
1892,Waffle House #1892,2811 SOUTH KINGS HWY,MYRTLE BEACH,SC,29577,US,33.665381,-78.918191,(843) 444-4637,https://locations.wafflehouse.com///myrtlebeach-sc-1892,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1892,Monday - Sunday| 24 hours
1893,Waffle House #1893,4865 RIDGE RD,DOUGLASVILLE,GA,30134,US,33.818336,-84.811658,(770) 577-8983,https://locations.wafflehouse.com///douglasville-ga-1893,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1893,Monday - Sunday| 24 hours
1894,Waffle House #1894,608 N MAYSVILLE ST,MT STERLING,KY,40353,US,38.073533,-83.948214,(859) 497-7033,https://locations.wafflehouse.com///mtsterling-ky-1894,"FULLY OWNED SUBSIDIARY: MIDWEST WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-1894,Monday - Sunday| 24 hours
1895,Waffle House #1895,1803 POINSETT HWY,GREENVILLE,SC,29609,US,34.891651,-82.407353,(864) 240-2189,https://locations.wafflehouse.com///greenville-sc-1895,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1895,Monday - Sunday| 24 hours
1896,Waffle House #1896,96 OLD TROLLEY RD,SUMMERVILLE,SC,29485,US,32.996481,-80.182235,(843) 695-0919,https://locations.wafflehouse.com///summerville-sc-1896,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1896,Monday - Sunday| 24 hours
1897,Waffle House #1897,2203 US HWY 41 NORTH,TIFTON,GA,31794,US,31.4758,-83.51895,(229) 387-8922,https://locations.wafflehouse.com///tifton-ga-1897,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1897,Monday - Sunday| 24 hours
1898,Waffle House #1898,101 MARS HILL CHURCH RD,DALLAS,GA,30157,US,33.90733,-84.82442,(770) 505-8069,https://locations.wafflehouse.com///dallas-ga-1898,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1898,Monday - Sunday| 24 hours
1900,Waffle House #1900,2914 MEMORIAL DR,ATLANTA,GA,30317,US,33.747332,-84.291723,(404) 377-4998,https://locations.wafflehouse.com///atlanta-ga-1900,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1900,Monday - Sunday| 24 hours
1901,Waffle House #1901,991 DURHAM RD,WAKE FOREST,NC,27587,US,35.976231,-78.547091,(919) 554-2501,https://locations.wafflehouse.com///wakeforest-nc-1901,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1901,Monday - Sunday| 24 hours
1902,Waffle House #1902,10384 AIRLINE HWY,ST ROSE,LA,70087,US,29.97628,-90.292913,(504) 467-1522,https://locations.wafflehouse.com///strose-la-1902,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1902,Monday - Sunday| 24 hours
1903,Waffle House #1903,5532 ATLANTA HWY,MONTGOMERY,AL,36117,US,32.381561,-86.207539,(334) 244-1621,https://locations.wafflehouse.com///montgomery-al-1903,"FULLY OWNED SUBSIDIARY: MID SOUTH WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-1903,Monday - Sunday| 24 hours
1904,Waffle House #1904,1804 MCCORMICK DR,TIFTON,GA,31793,US,31.447744,-83.536606,(229) 382-8332,https://locations.wafflehouse.com///tifton-ga-1904,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1904,Monday - Sunday| 24 hours
1905,Waffle House #1905,4881 ATLANTA HWY,ATHENS,GA,30606,US,33.94097,-83.498266,(770) 725-6322,https://locations.wafflehouse.com///athens-ga-1905,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1905,Monday - Sunday| 24 hours
1906,Waffle House #1906,8505 DORCHESTER RD,NORTH CHARLESTON,SC,29420,US,32.917584,-80.114847,(843) 767-6640,https://locations.wafflehouse.com///northcharleston-sc-1906,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1906,Monday - Sunday| 24 hours
1907,Waffle House #1907,173 HWY 411 EAST,ROME,GA,30161,US,34.222981,-85.148463,(706) 295-0444,https://locations.wafflehouse.com///rome-ga-1907,FRANCHISE : LOOKOUT WAFFLES,https://order.wafflehouse.com/menu/waffle-house-1907,Monday - Sunday| 24 hours
1908,Waffle House #1908,636 BESSEMER SUPER HWY,FAIRFIELD,AL,35064,US,33.464577,-86.910664,(205) 923-1983,https://locations.wafflehouse.com///fairfield-al-1908,"FULLY OWNED SUBSIDIARY: MID SOUTH WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-1908,Monday - Sunday| 24 hours
1909,Waffle House #1909,2723 HWY 412 E,SILOAM SPRINGS,AR,72761,US,36.181428,-94.51405,(479) 238-1900,https://locations.wafflehouse.com///siloamsprings-ar-1909,"FULLY OWNED SUBSIDIARY: OZARK WAFFLES, LLC.",https://order.wafflehouse.com/menu/waffle-house-1909,Monday - Sunday| 24 hours
1910,Waffle House #1910,4100 PEMBERTON SQ BLVD,VICKSBURG,MS,39180,US,32.303389,-90.888954,(601) 631-2419,https://locations.wafflehouse.com///vicksburg-ms-1910,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1910,Monday - Sunday| 24 hours
1911,Waffle House #1911,4601 OLD GENTILLY RD,NEW ORLEANS,LA,70126,US,30.005137,-90.035985,(504) 947-3971,https://locations.wafflehouse.com///neworleans-la-1911,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1911,Monday - Sunday| 24 hours
1912,Waffle House #1912,1851 GOVERNMENT ST,MOBILE,AL,36606,US,30.677007,-88.082821,(251) 479-0079,https://locations.wafflehouse.com///mobile-al-1912,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1912,Monday - Sunday| 24 hours
1913,Waffle House #1913,315 WOLVERINE TRL,SMYRNA,TN,37167,US,35.983129,-86.55614,(615) 355-4243,https://locations.wafflehouse.com///smyrna-tn-1913,"FULLY OWNED SUBSIDIARY: MID SOUTH WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-1913,Monday - Sunday| 24 hours
1914,Waffle House #1914,6184 HWY 21 S,RINCON,GA,31326,US,32.251957,-81.212477,(912) 826-7461,https://locations.wafflehouse.com///rincon-ga-1914,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1914,Monday - Sunday| 24 hours
1915,Waffle House #1915,4115 BUFORD DR,BUFORD,GA,30518,US,34.09255,-84.00054,(770) 831-0830,https://locations.wafflehouse.com///buford-ga-1915,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1915,Monday - Sunday| 24 hours
1916,Waffle House #1916,3006 NORTHSIDE PKWY,CANTON,GA,30115,US,34.23786,-84.46306,(770) 720-4987,https://locations.wafflehouse.com///canton-ga-1916,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1916,Monday - Sunday| 24 hours
1917,Waffle House #1917,1210 BLUFF RD,COLUMBIA,SC,29201,US,33.97004,-81.016338,(803) 544-9685,https://locations.wafflehouse.com///columbia-sc-1917,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1917,Monday - Sunday| 24 hours
1918,Waffle House #1918,730 NORTH MAIN ST,SHELBYVILLE,TN,37160,US,35.490831,-86.45854,(931) 684-4950,https://locations.wafflehouse.com///shelbyville-tn-1918,"FULLY OWNED SUBSIDIARY: MID SOUTH WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-1918,Monday - Sunday| 24 hours
1919,Waffle House #1919,601 EAST NEW BERN RD,KINSTON,NC,28504,US,35.238907,-77.576201,(252) 208-1920,https://locations.wafflehouse.com///kinston-nc-1919,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1919,Monday - Sunday| 24 hours
192,Waffle House #192,1910 N COLLINS ST,ARLINGTON,TX,76011,US,32.76483,-97.09711,(817) 274-6021; (817) 460-9988,https://locations.wafflehouse.com///arlington-tx-192,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-192,Monday - Sunday| 24 hours
1920,Waffle House #1920,3411 WALKERTOWN LANDING DR,WALKERTOWN,NC,27051,US,36.166976,-80.134535,(336) 595-1335,https://locations.wafflehouse.com///walkertown-nc-1920,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1920,Monday - Sunday| 24 hours
1921,Waffle House #1921,2060 WEST HWY 98,MARY ESTHER,FL,32569,US,30.41216,-86.742629,(850) 581-5815,https://locations.wafflehouse.com///maryesther-fl-1921,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1921,Monday - Sunday| 24 hours
1922,Waffle House #1922,11201 IRONBRIDGE RD,CHESTER,VA,23831,US,37.362722,-77.497591,(804) 778-4674,https://locations.wafflehouse.com///chester-va-1922,"FULLY OWNED SUBSIDIARY: EAST COAST WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-1922,Monday - Sunday| 24 hours
1923,Waffle House #1923,8075 VAUGHN RD,MONTGOMERY,AL,36116,US,32.338862,-86.174805,(334) 215-6854,https://locations.wafflehouse.com///montgomery-al-1923,"FULLY OWNED SUBSIDIARY: MID SOUTH WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-1923,Monday - Sunday| 24 hours
1924,Waffle House #1924,313 BERT KOUNS,SHREVEPORT,LA,71106,US,32.397877,-93.759084,(318) 671-1117,https://locations.wafflehouse.com///shreveport-la-1924,FRANCHISE : YOGI HILL CORPORATION,https://order.wafflehouse.com/menu/waffle-house-1924,Monday - Sunday| 24 hours
1925,Waffle House #1925,2054 HIGHWAY 40 E,KINGSLAND,GA,31548,US,30.780299,-81.624084,(912) 882-1184,https://locations.wafflehouse.com///kingsland-ga-1925,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1925,Monday - Sunday| 24 hours
1926,Waffle House #1926,1686 OLD YORK ROAD,YORK,SC,29745,US,34.986128,-81.201603,(803) 684-1403,https://locations.wafflehouse.com///york-sc-1926,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1926,Monday - Sunday| 24 hours
1927,Waffle House #1927,1315 HWY 45 S,WEST POINT,MS,39773,US,33.585898,-88.65911,(662) 492-8894,https://locations.wafflehouse.com///westpoint-ms-1927,"FULLY OWNED SUBSIDIARY: MID SOUTH WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-1927,Monday - Sunday| 24 hours
1928,Waffle House #1928,1310 HWY 35 S,FOREST,MS,39074,US,32.33907,-89.48401,(601) 469-7890,https://locations.wafflehouse.com///forest-ms-1928,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1928,Monday - Sunday| 24 hours
1929,Waffle House #1929,2217 THOMAS DRIVE,PANAMA CITY,FL,32408,US,30.1627,-85.754583,(850) 234-0940,https://locations.wafflehouse.com///panamacity-fl-1929,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1929,Monday - Sunday| 24 hours
1930,Waffle House #1930,43 VENTURE DRIVE,ROCKY MOUNT,NC,27804,US,35.977572,-77.844266,(252) 212-9013,https://locations.wafflehouse.com///rockymount-nc-1930,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1930,Monday - Sunday| 24 hours
1931,Waffle House #1931,2100 MEMORIAL DRIVE,SPRINGFIELD,TN,37172,US,36.494458,-86.877222,(615) 384-0567,https://locations.wafflehouse.com///springfield-tn-1931,"FULLY OWNED SUBSIDIARY: MID SOUTH WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-1931,Monday - Sunday| 24 hours
1932,Waffle House #1932,5480 RIVERDALE RD,COLLEGE PARK,GA,30349,US,33.605756,-84.435146,(770) 996-0237,https://locations.wafflehouse.com///collegepark-ga-1932,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1932,Monday - Sunday| 24 hours
1933,Waffle House #1933,7205 CHAPMAN HIGHWAY,KNOXVILLE,TN,37920,US,35.909595,-83.85227,(865) 573-0533,https://locations.wafflehouse.com///knoxville-tn-1933,FRANCHISE : ROCKY TOP WAFFLES,https://order.wafflehouse.com/menu/waffle-house-1933,Monday - Sunday| 24 hours
1934,Waffle House #1934,1326 VETERANS PKWY,COLUMBUS,GA,31901,US,32.47179,-84.987102,(706) 641-8151,https://locations.wafflehouse.com///columbus-ga-1934,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1934,Monday - Sunday| 24 hours
1935,Waffle House #1935,559 BEHRMAN HIGHWAY,TERRYTOWN,LA,70056,US,29.903516,-90.018368,(504) 391-0671,https://locations.wafflehouse.com///terrytown-la-1935,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1935,Monday - Sunday| 24 hours
1936,Waffle House #1936,140 WEST CLAYTON ST,ATHENS,GA,30601,US,33.958151,-83.377433,(706) 353-2171,https://locations.wafflehouse.com///athens-ga-1936,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1936,Monday - Sunday| 24 hours
1937,Waffle House #1937,1307B UNIVERSITY BLVD,TUSCALOOSA,AL,35401,US,33.210686,-87.554925,(205) 247-9919,https://locations.wafflehouse.com///tuscaloosa-al-1937,"FULLY OWNED SUBSIDIARY: MID SOUTH WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-1937,Monday - Sunday| 24 hours
1938,Waffle House #1938,4800 PORTSMOUTH BLVD,CHESAPEAKE,VA,23321,US,36.817715,-76.439947,(757) 488-0119,https://locations.wafflehouse.com///chesapeake-va-1938,"FULLY OWNED SUBSIDIARY: EAST COAST WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-1938,Monday - Sunday| 24 hours
1939,Waffle House #1939,1801 4TH AVE S,BIRMINGHAM,AL,35233,US,33.507599,-86.804561,(205) 244-1956,https://locations.wafflehouse.com///birmingham-al-1939,"FULLY OWNED SUBSIDIARY: MID SOUTH WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-1939,Monday - Sunday| 24 hours
1940,Waffle House #1940,551 PAMPLICO HIGHWAY,FLORENCE,SC,29505,US,34.162872,-79.758073,(843) 669-0499,https://locations.wafflehouse.com///florence-sc-1940,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1940,Monday - Sunday| 24 hours
1941,Waffle House #1941,8624 DALLAS ACWORTH HIGHWAY,DALLAS,GA,30132,US,34.00886,-84.755723,(770) 529-5696,https://locations.wafflehouse.com///dallas-ga-1941,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1941,Monday - Sunday| 24 hours
1942,Waffle House #1942,115 WESTCHESTER DR,HIGH POINT,NC,27262,US,35.982382,-80.024779,(336) 869-0022,https://locations.wafflehouse.com///highpoint-nc-1942,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-1942,Monday - Sunday| 24 hours
